"ISO.3.Country.Code"	"LOCODE.Code"	"Description"	"Coordinates"	"lat"	"lon"	"range"
"561"	"NOR"	"NORUB"	"Rubbestadneset"	"5980N 00527E"	59.8	5.266666667	3
"562"	"NOR"	"NOSKU"	"Skudeneshavn"	""	NA	NA	3
"563"	"NOR"	"NOSLX"	"Sortland"	""	NA	NA	3
"564"	"NOR"	"NOSVG"	"Stavanger"	""	NA	NA	3
"565"	"NOR"	"NOSVJ"	"Svolvær"	""	NA	NA	3
"566"	"NOR"	"NOTOS"	"Tromsø"	""	NA	NA	3
"567"	"POL"	"PLCHL"	"Chalupy"	"5476N 01850E"	54.755	18.50333333	3
"568"	"POL"	"PLDAR"	"Darlowo"	"5444N 01638E"	54.44	16.38	3
"569"	"POL"	"PLFBK"	"Frombork"	"5436N 01967E"	54.355	19.67333333	3
"570"	"POL"	"PLGDY"	"Gdynia"	"5434N 01879E"	54.345	18.78833333	3
"571"	"POL"	"PLHEL"	"Hel"	"5460N 01880E"	54.605	18.79666667	3
"572"	"POL"	"PLJAT"	"Jastarnia"	"5469N 01867E"	54.69	18.67166667	3
"573"	"POL"	"PLKOL"	"Kolobrzeg"	"5419N 01555E"	54.18666667	15.55333333	3
"574"	"POL"	"PLKPI"	"Kamien Pomorski"	"5397N 01477E"	53.97166667	14.76833333	3
"575"	"POL"	"PLLEA"	"Leba"	"5477N 01755E"	54.76666667	17.55	3
"576"	"POL"	"PLLUN"	"Lubin"	"5387N 01442E"	53.86666667	14.42166667	3
"577"	"POL"	"PLMID"	"Miedzyzdroje"	"5394N 01446E"	53.93666667	14.455	3
"578"	"POL"	"PLNWA"	"Nowe Warpno"	"5372N 01428E"	53.72166667	14.28333333	3
"579"	"POL"	"PLPUC"	"Puck"	"5472N 01841E"	54.72	18.40666667	3
"580"	"POL"	"PLSOP"	"Sopot"	"5444N 01858E"	54.43666667	18.575	3
"581"	"POL"	"PLSPA"	"Stepnica"	"5365N 01462E"	53.65	14.61833333	3
"582"	"POL"	"PLSWI"	"Swinoujscie"	"5390N 01426E"	53.90333333	14.25833333	3
"583"	"POL"	"PLSWR"	"Swarzewo"	"5476N 01840E"	54.75666667	18.40333333	3
"584"	"POL"	"PLSZT"	"Szczytno"	"5352N 01462E"	53.51833333	14.62166667	3
"585"	"POL"	"PLTBZ"	"Trzebiez"	"5366N 01452E"	53.655	14.51833333	3
"586"	"POL"	"PLTMO"	"Tolkmicko"	"5432N 01952E"	54.32166667	19.52	3
"587"	"POL"	"PLUMS"	"Ustronie Morskie"	"5422N 01575E"	54.21666667	15.75166667	3
"588"	"POL"	"PLUST"	"Ustka"	"5459N 01685E"	54.58666667	16.85333333	3
"589"	"POL"	"PLWLA"	"Wladyslawowo"	"5480N 01842E"	54.79666667	18.41833333	3
"590"	"POL"	"PLWLI"	"Wolin"	"5384N 01462E"	53.83833333	14.61666667	3
"591"	"SWE"	"SEAHU"	"Åhus"	"5592N 01431E"	55.925	14.308333	3
"592"	"SWE"	"SEANG"	"Ängelholm"	"5627N 01284E"	56.266667	12.841667	3
"593"	"SWE"	"SEBBH"	"Barsebäckshamn"	"5576N 01290E"	55.756667	12.905	3
"594"	"SWE"	"SEBID"	"Billdal"	"5734N 01156E"	57.56666667	11.93333333	3
"595"	"SWE"	"SEBJR"	"Bjärred"	"5543N 01301E"	55.71666667	13.01666667	3
"596"	"SWE"	"SEDHN"	"Djurhamn"	"5931N 01869E"	59.307717	18.689117	3
"597"	"SWE"	"SEELO"	"Ellös"	"5811N 01128E"	58.18333333	11.46666667	3
"598"	"SWE"	"SEFAG"	"Falkenberg"	"5692N 01250E"	56.916667	12.5	3
"599"	"SWE"	"SEFAR"	"Färjestaden"	"5639N 01627E"	56.65	16.45	3
"600"	"SWE"	"SEFSA"	"Frillesås"	"5719N 01210E"	57.31666667	12.16666667	3
"601"	"SWE"	"SEGNA"	"Gnarp"	"6203N 01743E"	62.02975	17.426767	3
"602"	"SWE"	"SEGRD"	"Grundsund"	"5822N 01142E"	58.216667	11.418333	3
"603"	"SWE"	"SEGRE"	"Grebbestad"	"5868N 01126E"	58.683333	11.256667	3
"604"	"SWE"	"SEGRM"	"Grönemad"	"5870N 01122E"	58.697	11.22	3
"605"	"SWE"	"SEHAA"	"Haparanda"	"6577N 02391E"	65.771667	23.906667	3
"606"	"SWE"	"SEHAD"	"Halmstad"	"5667N 01287E"	56.666667	12.866667	3
"607"	"SWE"	"SEHAK"	"Hallstavik"	"6006N 01859E"	60.061167	18.589167	3
"608"	"SWE"	"SEHAN"	"Hargshamn"	"6017N 01846E"	60.173333	18.461667	3
"609"	"SWE"	"SEHLD"	"Holmsund"	"6369N 02036E"	63.694433	20.35985	3
"610"	"SWE"	"SEHND"	"Härnösand"	"6264N 01795E"	62.640367	17.953883	3
"611"	"SWE"	"SEHNF"	"Hörnefors"	"6338N 01954E"	63.63333333	19.9	3
"612"	"SWE"	"SEHNO"	"Hönö"	"5741N 01138E"	57.68333333	11.63333333	3
"613"	"SWE"	"SEHOG"	"Höganäs"	"5620N 01255E"	56.198333	12.55	3
"614"	"SWE"	"SEHRD"	"Harestad"	"5782N 01184E"	57.817333	11.84	3
"615"	"SWE"	"SEHUN"	"Hunnebostrand"	"5844N 01130E"	58.441667	11.296667	3
"616"	"SWE"	"SEHUV"	"Hudiksvall"	"6172N 01712E"	61.725	17.121667	3
"617"	"SWE"	"SEKAA"	"Karlskrona"	"5617N 01559E"	56.168333	15.591667	3
"618"	"SWE"	"SEKAN"	"Karlshamn"	"5617N 01486E"	56.168333	14.865	3
"619"	"SWE"	"SEKAX"	"Kalix"	"6585N 02314E"	65.852683	23.140783	3
"620"	"SWE"	"SEKGM"	"Klagshamn"	"5532N 01255E"	55.53333333	12.91666667	3
"621"	"SWE"	"SEKKS"	"Kyrkesund"	"5801N 01131E"	58.01666667	11.51666667	3
"622"	"SWE"	"SEKLD"	"Klädesholmen"	"5757N 01132E"	57.95	11.53333333	3
"623"	"SWE"	"SEKLR"	"Kalmar"	"5666N 01637E"	56.66	16.373333	3
"624"	"SWE"	"SEKLV"	"Kullavik"	"5732N 01156E"	57.53333333	11.93333333	3
"625"	"SWE"	"SEKPS"	"Kapellskär"	"5972N 01905E"	59.715	19.051667	3
"626"	"SWE"	"SEKUA"	"Kungsbacka"	"5749N 01208E"	57.486667	12.075	3
"627"	"SWE"	"SELAA"	"Landskrona"	"5586N 01285E"	55.8615	12.849	3
"628"	"SWE"	"SELIM"	"Limhamn"	"5559N 01292E"	55.5865	12.923667	3
"629"	"SWE"	"SELJO"	"Ljusterö"	"5931N 01837E"	59.51666667	18.61666667	3
"630"	"SWE"	"SELJU"	"Ljusne"	"6121N 01714E"	61.206667	17.145	3
"631"	"SWE"	"SELOF"	"Loftahammar"	"5754N 01641E"	57.9	16.68333333	3
"632"	"SWE"	"SELOM"	"Lomma"	"5568N 01307E"	55.675	13.066667	3
"633"	"SWE"	"SELYS"	"Lysekil"	"5828N 01144E"	58.275	11.443333	3
"634"	"SWE"	"SEMDM"	"Munkedalshamn"	"5844N 01168E"	58.43835	11.678667	3
"635"	"SWE"	"SEMEL"	"Mellerud"	"5870N 01246E"	58.701917	12.4645	3
"636"	"SWE"	"SEMLE"	"Mölle"	"5617N 01230E"	56.28333333	12.5	3
"637"	"SWE"	"SEMLO"	"Mollösund"	"5807N 01147E"	58.073333	11.471667	3
"638"	"SWE"	"SEMMA"	"Malmö"	"5536N 01300E"	55.6	13	3
"639"	"SWE"	"SEMOJ"	"Möja"	"5924N 01850E"	59.4	18.83333333	3
"640"	"SWE"	"SEMON"	"Mönsterås"	"5704N 01645E"	57.041667	16.453333	3
"641"	"SWE"	"SEMSD"	"Marstrand"	"5789N 01160E"	57.887667	11.596167	3
"642"	"SWE"	"SEMUK"	"Munkedal"	"5847N 01168E"	58.46555	11.677033	3
"643"	"SWE"	"SENOG"	"Nordmaling"	"6340N 01925E"	63.66666667	19.41666667	3
"644"	"SWE"	"SENOT"	"Norrsundet"	"6093N 01715E"	60.931483	17.1478	3
"645"	"SWE"	"SENRK"	"Norrköping"	"5861N 01626E"	58.61	16.26	3
"646"	"SWE"	"SENYM"	"Nymölla"	"5604N 01447E"	56.038867	14.472017	3
"647"	"SWE"	"SENYN"	"Nynäshamn"	"5890N 01796E"	58.9	17.956667	3
"648"	"SWE"	"SENYO"	"Nyköping"	"5855N 01710E"	58.91666667	17.16666667	3
"649"	"SWE"	"SEOER"	"Örnsköldsvik"	"6329N 01872E"	63.288333	18.716667	3
"650"	"SWE"	"SEOSH"	"Östhammar"	"6026N 01838E"	60.2605	18.377833	3
"651"	"SWE"	"SEOSK"	"Oskarshamn"	"5727N 01646E"	57.266667	16.458333	3
"652"	"SWE"	"SEOSO"	"Ösmo"	"5858N 01751E"	58.96666667	17.85	3
"653"	"SWE"	"SEOXE"	"Oxelösund"	"5866N 01711E"	58.657467	17.109167	3
"654"	"SWE"	"SEPIT"	"Piteå"	"6532N 02150E"	65.32	21.496667	3
"655"	"SWE"	"SERAM"	"Ramvik"	"6282N 01787E"	62.816533	17.86795	3
"656"	"SWE"	"SERNB"	"Ronneby"	"5618N 01530E"	56.176667	15.303333	3
"657"	"SWE"	"SERNG"	"Rönnäng"	"5794N 01156E"	57.938333	11.560167	3
"658"	"SWE"	"SERUR"	"Runmarö"	"5928N 01877E"	59.2775	18.766667	3
"659"	"SWE"	"SERUV"	"Rundvik"	"6332N 01926E"	63.53333333	19.43333333	3
"660"	"SWE"	"SESAE"	"Sandarne"	"6126N 01716E"	61.263333	17.161667	3
"661"	"SWE"	"SESAF"	"Säffle"	"5908N 01255E"	59.13333333	12.91666667	3
"662"	"SWE"	"SESDL"	"Sundsvall"	"6223N 01718E"	62.38333333	17.3	3
"663"	"SWE"	"SESIM"	"Simrishamn"	"5556N 01436E"	55.558333	14.358333	3
"664"	"SWE"	"SESKM"	"Skärhamn"	"5799N 01155E"	57.988167	11.547167	3
"665"	"SWE"	"SESKR"	"Skredsvik"	"5838N 01166E"	58.381333	11.655667	3
"666"	"SWE"	"SESMD"	"Strömstad"	"5893N 01117E"	58.933333	11.166667	3
"667"	"SWE"	"SESMO"	"Smögen"	"5835N 01122E"	58.353333	11.225	3
"668"	"SWE"	"SESND"	"Svanesund"	"5814N 01183E"	58.138167	11.8325	3
"669"	"SWE"	"SESNR"	"Skanör"	"5525N 01251E"	55.41666667	12.85	3
"670"	"SWE"	"SESOE"	"Södertälje"	"5912N 01737E"	59.2	17.61666667	3
"671"	"SWE"	"SESOG"	"Söderköping"	"5848N 01641E"	58.475	16.413333	3
"672"	"SWE"	"SESOL"	"Sölvesborg"	"5605N 01459E"	56.05	14.591667	3
"673"	"SWE"	"SESOO"	"Söderhamn"	"6131N 01707E"	61.306667	17.07	3
"674"	"SWE"	"SESRU"	"Sorunda"	"5900N 01748E"	59	17.8	3
"675"	"SWE"	"SESSR"	"Skutskär"	"6065N 01741E"	60.650833	17.406667	3
"676"	"SWE"	"SESTE"	"Stenungsund"	"5807N 01182E"	58.066667	11.816667	3
"677"	"SWE"	"SESTO"	"Stockholm"	"5933N 01807E"	59.328333	18.071	3
"678"	"SWE"	"SESTR"	"Styrsö"	"5762N 01176E"	57.617333	11.761667	3
"679"	"SWE"	"SESTU"	"Stugsund"	"6131N 01711E"	61.30555	17.110733	3
"680"	"SWE"	"SESZI"	"Höllviken"	"5525N 01257E"	55.41666667	12.95	3
"681"	"SWE"	"SETRL"	"Torslanda"	"5773N 01177E"	57.726167	11.771167	3
"682"	"SWE"	"SETRS"	"Trosa"	"5889N 01756E"	58.891667	17.555	3
"683"	"SWE"	"SETSO"	"Torsö"	"5600N 01465E"	56	14.651667	3
"684"	"SWE"	"SEUDD"	"Uddevalla"	"5835N 01193E"	58.35	11.933333	3
"685"	"SWE"	"SEUGG"	"Ugglarp"	"5682N 01261E"	56.815	12.6105	3
"686"	"SWE"	"SEUGN"	"Ulebergshamn"	"5845N 01130E"	58.453	11.297167	3
"687"	"SWE"	"SEUME"	"Umeå"	"6350N 02015E"	63.83333333	20.25	3
"688"	"SWE"	"SEVAG"	"Varberg"	"5710N 01225E"	57.1	12.25	3
"689"	"SWE"	"SEVAL"	"Vallvik"	"6118N 01718E"	61.1788	17.179517	3
"690"	"SWE"	"SEVBY"	"Visby"	"5765N 01828E"	57.65	18.283333	3
"691"	"SWE"	"SEVEL"	"Vellinge"	"5528N 01302E"	55.46666667	13.03333333	3
"692"	"SWE"	"SEVHD"	"Vagnhärad"	"5895N 01750E"	58.9465	17.499167	3
"693"	"SWE"	"SEVRN"	"Vrångö"	""	NA	NA	3
"694"	"SWE"	"SEVVK"	"Västervik"	"5776N 01665E"	57.756667	16.653333	3
"695"	"SWE"	"SEVXH"	"Vaxholm"	"5924N 01820E"	59.4	18.33333333	3
"696"	"SWE"	"SEYNG"	"Yngsjö"	"5588N 01423E"	55.883167	14.23	3
"697"	"SWE"	"SEYST"	"Ystad"	"5542N 01382E"	55.425	13.818333	3
"698"	"DNK"	NA	"Thyborøn"	NA	56.703752	8.212223	3
"699"	"NLD"	NA	"Louwersoog"	NA	53.423446	6.213913	3
"700"	"GER"	NA	"Freest"	NA	54.136696	13.730793	3
"701"	"DNK"	NA	"Rønne"	NA	55.096837	14.691353	3
"702"	"DNK"	NA	"Nexoe"	NA	15.136313	55.0621	3
"703"	"SPA"	NA	"La Coruna"	NA	43.363129	-8.398418	3
"704"	"IRE"	NA	"Killebegs"	NA	54.634232	-8.443558	3
"705"	"DNK"	NA	"Hirtshals"	NA	57.594471	9.964743	3
"706"	"GER"	NA	"Maasholm"	NA	54.684897	9.990506	3
"707"	"SCO"	NA	"Scrabster"	NA	58.611463	-3.547239	3
"708"	"GER"	NA	"Karlshagen"	NA	54.107874	13.811002	3
"709"	"GER"	NA	"Spieka Neufeld"	NA	53.7897	8.544052	3
"710"	"GER"	NA	"Barhoeft"	NA	54.434047	13.031133	3
"711"	"GER"	NA	"Havneby"	NA	55.087235	8.568127	3
"712"	"ISL"	NA	"Hafnarfjoerdur"	NA	64.067433	-21.971118	3
"713"	"ISL"	NA	"Reykjavik"	NA	64.152544	-21.938374	3
"714"	"MAUR"	NA	"Nouadhibou"	NA	20.911798	-17.041193	3
"715"	"ENG"	NA	"Ullapool"	NA	57.894759	-5.159115	3
"716"	"GER"	NA	"Accumersiel"	NA	53.536278	8.16498	3
"717"	"GER"	NA	"Amrum"	NA	54.629301	8.396106	3
"718"	"GER"	NA	"Dorum"	NA	53.738635	8.515819	3
"719"	"GER"	NA	"Schluettsiel"	NA	54.682193	8.754362	3
"720"	"GER"	NA	"Eiderlocksperrwerk"	NA	54.263319	8.846884	3
"721"	"GER"	NA	"Friedrichskoog"	NA	54.030486	8.837721	3
"722"	"GER"	NA	"Wremen"	NA	53.646876	8.491437	3
"723"	"GER"	NA	"Fedderwardersiel"	NA	53.59842	8.35612	3
"724"	"GER"	NA	"Neu Mukran"	NA	54.482356	13.584956	3
"725"	"GER"	NA	"Toenning"	NA	54.284068	8.799677	3
"726"	"GER"	NA	"Borkum"	NA	53.560577	6.748431	3
"727"	"GER"	NA	"Norderney"	NA	53.701953	7.163104	3
"728"	"GER"	NA	"Hammerfest"	NA	70.664513	23.687691	3
"729"	"NOR"	NA	"Wittduen"	NA	54.631857	8.381602	3
"730"	"GER"	NA	"Gedser"	NA	54.572093	11.92936	3
"731"	"DNK"	NA	"Klintholm"	NA	54.953057	12.466262	3
"732"	"GER"	NA	"Niendorf"	NA	53.874392	9.030704	3
"733"	"GER"	NA	"Helgoland"	NA	54.178424	7.889382	3
"734"	"DNK"	NA	"Skagen"	NA	57.71745	10.588598	3
"735"	"ENG"	NA	"Peterhead"	NA	57.50319	-1.773226	3
"736"	"DNK"	NA	"Bonnerup"	NA	56.53343	10.713342	3
"737"	"BEL"	NA	"Ostende"	NA	51.234253	2.924947	3
"738"	"SWE"	NA	"Donsoe"	NA	57.600094	11.792897	3
"739"	"GER"	NA	"Vitte"	NA	54.568355	13.109025	3
"740"	"GER"	NA	"Stahlbrode"	NA	54.234572	13.288454	3
"741"	"GER"	NA	"Barhoeft"	NA	54.434059	13.031924	3
"742"	"GER"	NA	"Kloster"	NA	54.58443	13.111157	3
"743"	"GER"	NA	"Neuendorf_H"	NA	54.353305	12.386734	3
"744"	"GER"	NA	"Thiessow"	NA	54.280585	13.708616	3
"745"	"GER"	NA	"Gothmund"	NA	53.90698	10.753165	3
"746"	"GER"	NA	"Alterkoogchaussee"	NA	54.497536	8.807568	3
"747"	"GER"	NA	"Hörnum"	NA	54.758609	8.295486	3
"748"	"GER"	NA	"Ostersiel"	NA	54.500814	8.702157	3
"749"	"GER"	NA	"Baltrum"	NA	53.723021	7.36594	3
"750"	"GER"	NA	"Busum"	NA	54.11859	8.857183	3
"751"	"GER"	NA	"Bohler"	NA	54.259	8.631	3
"752"	"GER"	NA	"Neustadt"	NA	54.092926	10.805125	3
"753"	"GER"	NA	"Burgstaaken"	NA	54.415384	11.194196	3
"754"	"DNK"	NA	"NA1"	NA	56.9913	10.3087	3
"755"	"DNK"	NA	"NA2"	NA	54.7507	10.672	3
"756"	"DNK"	NA	"NA3"	NA	55.2627	9.712	3
"757"	"NLD"	NA	"NA4"	NA	53.408	6.204	3
"758"	"DNK"	NA	"NA5"	NA	54.5727	11.9293	3
"759"	"DNK"	NA	"NA6"	NA	54.892	12.042	3
"760"	"DNK"	NA	"NA7"	NA	55.2113	11.198	3
"761"	"DNK"	NA	"NA8"	NA	60.1707	-1.144	3
"762"	"DNK"	NA	"NA9"	NA	56.5333	10.7127	3
"763"	"DNK"	NA	"NA10"	NA	57.2967	10.9253	3
"764"	"DNK"	NA	"NA11"	NA	57.296	10.9253	3
"765"	"DNK"	NA	"NA12"	NA	54.752	10.6713	3
"766"	"DNK"	NA	"NA13"	NA	55.094	10.2407	3
"767"	"DNK"	NA	"NA14"	NA	54.7507	10.6713	3
"768"	"DNK"	NA	"NA15"	NA	54.7513	10.6713	3
"769"	"DNK"	NA	"NA16"	NA	54.6853	9.988	3
"770"	"GBR"	NA	"NA17"	NA	48.0993	-4.3267	3
"771"	"DNK"	NA	"NA18"	NA	57.594	9.965	3
"772"	"DNK"	NA	"NA19"	NA	56.55	8.304	3
"773"	"DNK"	NA	"NA20"	NA	55.513	9.63	3
"774"	"DNK"	NA	"NA21"	NA	55.822	10.052	3
"775"	"DNK"	NA	"NA22"	NA	54.913	9.783	3
"776"	"DNK"	NA	"NA23"	NA	55.058	15.137	3
"777"	"DNK"	NA	"NA24"	NA	53.581	-0.066	3
"778"	"DNK"	NA	"NA25"	NA	55.088	8.565	3
"779"	"DNK"	NA	"NA26"	NA	57.718	10.588	3
"780"	"DNK"	NA	"NA27"	NA	54.942	10.2585	3
"781"	"DNK"	NA	"NA28"	NA	54.953	12.467	3
"782"	"DNK"	NA	"NA29"	NA	55.088	8.565	3
"783"	"DNK"	NA	"NA30"	NA	55.253	12.375	3
"784"	"DNK"	NA	"NA31"	NA	56.703	8.223	3
"785"	"DNK"	NA	"NA32"	NA	56.698	8.219	3
"786"	"DNK"	NA	"NA33"	NA	56.697	8.222	3
"787"	"DNK"	NA	"NA34"	NA	57.494	10.502	3
"788"	"DNK"	NA	"NA35"	NA	55.094	14.692	3
"789"	"DNK"	NA	"NA36"	NA	56.583	8.5485	3
"790"	"DNK"	NA	"NA37"	NA	55.271	9.8885	3
"791"	"DNK"	NA	"NA38"	NA	55.72	11.709	3
"792"	"DNK"	NA	"NA39"	NA	55.88	11.35	3
"793"	"DNK"	NA	"NA40"	NA	55.249	14.835	3
"794"	"DNK"	NA	"NA41"	NA	55.449	10.6645	3
"795"	"DNK"	NA	"NA42"	NA	55.971685	11.368046	3
"796"	"DNK"	NA	"NA43"	NA	57.156	9.034	3
"797"	"DNK"	NA	"NA44"	NA	57.259	9.128	3
"798"	"DNK"	NA	"NA45"	NA	55.72024	12.60204	3
"799"	"DNK"	NA	"NA46"	NA	54.93368	10.82736	3
"800"	"DNK"	NA	"NA47"	NA	54.93308	10.83198	3
"801"	"DNK"	NA	"NA48"	NA	56.19643	10.66025	3
"802"	"DNK"	NA	"NA49"	NA	55.88393	11.13019	3
"803"	"DNK"	NA	"NA50"	NA	55.85714	9.869905	3
"804"	"DNK"	NA	"NA51"	NA	57.44643	10.542769	3
"805"	"DNK"	NA	"NA52"	NA	56.72321	11.504004	3
"806"	"DNK"	NA	"NA53"	NA	55.67857	11.076788	3
"807"	"DNK"	NA	"NA54"	NA	55.60714	10.617532	3
"808"	"DNK"	NA	"NA55"	NA	54.9375	10.70298	3
"809"	"DNK"	NA	"NA56"	NA	55.16964	11.15155	3
